Team,Name,Price,Rating,Room Type
SF,SureStay Plus by Best Western Santa Clara Silicon Valley,233,8.3,2 queen beds
SF,Delta Hotels by Marriott Santa Clara Silicon Valley,308,8.8,2 queen beds
SF,Woodcrest Hotel Cupertino,500,8.7,"Private suite•1 bedroom•1 living room•1 bathroom•431 ft²2 beds (1 sofa bed, 1 queen)"
SF,Best Western University Inn Santa Clara,338,8.1,2 queen beds
KC,"Hotel Indigo Kansas City - The Crossroads, an IHG Hotel",271,8.6,2 queen beds
KC,"Hotel Indigo - Kansas City Downtown, an IHG Hotel",342,8.8,2 queen beds
KC,Hampton Inn & Suites Country Club Plaza,283,8.8,2 queen beds
KC,"Holiday Inn - Kansas City - Northeast, an IHG Hotel",272,8.3,2 queen beds
KC,Element North Kansas City,292,9.0,"3 beds (1 sofa bed, 2 queens)"
KC,Drury Inn & Suites Kansas City Airport,200,9.1,2 queen beds
KC,Fairfield Inn Kansas City Downtown/Union Hill,218,8.1,2 queen beds
KC,Best Western Premier Kansas City Sports Complex Hotel,205,7.7,2 queen beds
KC,Courtyard by Marriott Kansas City Downtown/Convention Center,259,8.6,2 queen beds
KC,"Seville Plaza Hotel, Trademark Collection by Wyndham",217,6.6,2 queen beds
KC,"Hampton Inn Kansas City Southeast, Mo",275,9.0,2 queen beds
KC,Residence Inn Kansas City Country Club Plaza,265,8.0,Entire studio•1 bathroom•398 ft²1 queen bed
KC,Courtyard Kansas City Country Club Plaza,254,7.6,1 queen bed
KC,Kansas City Marriott Country Club Plaza,243,7.9,1 queen bed
KC,Sonesta Select Kansas City Airport Tiffany Springs,226,8.1,2 queen beds
KC,Orangewood Inn & Suites Kansas City Airport,219,8.7,2 queen beds
KC,Sonesta Select Kansas City South Overland Park,236,7.9,2 queen beds
KC,La Quinta Inn & Suites by Wyndham Kansas City Beacon Hill,248,8.3,2 queen beds
KC,Four Points by Sheraton Kansas City Airport,205,8.0,1 queen bed
KC,Hampton Inn Kansas City Northeast,246,8.1,2 queen beds
KC,Home2 Suites Kansas City Downtown,278,8.0,1 queen bed
KC,La Quinta by Wyndham Kansas City Airport,177,7.6,2 queen beds
KC,Residence Inn Kansas City Airport,222,8.3,"Private suite3 beds (1 sofa bed, 2 queens)"
KC,Fairfield Inn & Suites Kansas City Airport,221,8.3,"2 beds (1 sofa bed, 1 queen)"
KC,SpringHill Suites by Marriott Kansas City Plaza,289,8.7,"Private suite3 beds (1 sofa bed, 2 queens)"
KC,Hilton Kansas City Airport,239,7.1,1 queen bed
LAC,Hotel Aventura,323,8.4,1 queen bed
LAC,Sonder The Craftsman,463,8.9,"Entire studio•1 bathroom•1 kitchen•474 ft²2 beds (1 sofa bed, 1 queen)"
LAC,Hampton Inn Los Angeles Int'l Airport/Hawthorne,302,8.2,2 queen beds
LAC,Four Points by Sheraton Los Angeles International Airport,219,6.0,2 queen beds
LAC,Hyatt Place LAX/Century BLVD,313,8.1,2 queen beds
LAC,Maison 140 Beverly Hills,338,7.0,1 queen bed
LAC,Jolly Roger Hotel,250,7.5,1 queen bed
LAC,Comfort Inn Los Angeles near Hollywood,295,7.3,2 queen beds
LAC,Hollywood Inn Suites Hotel,225,7.9,Private suite2 queen beds
LAC,La Quinta by Wyndham LAX,238,6.6,2 queen beds
LAC,Hampton Inn Los Angeles Airport,300,7.3,2 queen beds
LAC,"Holiday Inn Los Angeles - LAX Airport, an IHG Hotel",317,7.5,2 queen beds
LAC,Hotel Koxie,264,7.2,2 queen beds
LAC,Tuscan Garden Inn,300,7.5,2 queen beds
LAC,"Holiday Inn Express Hollywood Walk of Fame, an IHG Hotel",546,8.3,1 queen bed
LAC,Bayside Hotel,547,8.0,1 queen bed
LAC,Hotel H-Wood,229,6.0,1 queen bed
LAC,"Holiday Inn Express Los Angeles LAX Airport, an IHG Hotel",345,8.4,1 queen bed
LAC,The Live Hotel,370,7.6,2 queen beds
LAC,Century Park Hotel LA,385,7.8,1 queen bed
LAC,Fenix Hotel Hollywood,468,8.0,Entire studio•1 bathroom•237 ft²1 queen bed
LAC,Comfort Inn & Suites Near Universal - N Hollywood - Burbank,436,8.2,2 queen beds
LAC,Hyatt Regency Los Angeles International Airport,345,8.1,1 queen bed
LAC,Kawada Hotel,305,7.4,1 queen bed
LAC,Gateway Hotel Santa Monica,437,8.1,2 queen beds
LAC,Days Inn by Wyndham Santa Monica,444,7.9,2 queen beds
DEN,"Staybridge Suites Denver Downtown, an IHG Hotel",188,8.1,"Private suite2 beds (1 sofa bed, 1 queen)"
DEN,"Holiday Inn Denver East, an IHG Hotel",186,6.9,Multiple bed types
DEN,Hilton Garden Inn Denver Downtown,174,7.5,2 queen beds
DEN,"Avid Hotels - Denver Airport Area, an IHG Hotel",223,8.4,2 queen beds
DEN,Residence Inn Denver City Center,191,8.4,1 queen bed
DEN,Hilton Garden Inn Denver Union Station,257,8.4,2 queen beds
DEN,Fairfield by Marriott Inn & Suites Denver Airport at Gateway Park,152,8.3,2 queen beds
DEN,Element Denver Downtown East,232,8.7,"3 beds (1 sofa bed, 2 queens)"
DEN,Hampton Inn & Suites Denver-Downtown,214,8.3,2 queen beds
DEN,Hampton Inn & Suites Denver Downtown Convention Center,235,8.0,2 queen beds
DEN,"Hotel Indigo Denver Downtown - Union Station, an IHG Hotel",301,8.4,2 queen beds
DEN,TownePlace Suites by Marriott Denver Downtown,196,7.9,"2 beds (1 sofa bed, 1 queen)"
DEN,"Staybridge Suites Denver International Airport, an IHG Hotel",182,8.9,"Private suite2 beds (1 sofa bed, 1 queen)"
DEN,"Staybridge Suites Denver - Cherry Creek, an IHG Hotel",232,7.5,Private suite1 queen bed
DEN,Hyatt Place Denver Cherry Creek,238,8.5,2 queen beds
DEN,Residence Inn Denver Downtown,221,7.8,"Entire studio•1 bathroom•1 kitchen•549 ft²2 beds (1 sofa bed, 1 queen)"
DEN,MOXY Denver Cherry Creek,238,8.0,1 queen bed
DEN,Hampton Inn & Suites Denver-Cherry Creek,199,7.7,2 queen beds
DEN,Vīb Hotel by Best Western Denver RiNo,253,8.5,2 queen beds
DEN,Tru By Hilton Denver Downtown Convention Center,290,8.0,2 queen beds
DEN,The Acoma House,375,9.4,Entire studio•1 bathroom•1 kitchen•355 ft²1 queen bed
DEN,La Quinta by Wyndham Denver Gateway Park,199,8.2,2 queen beds
DEN,Home2 Suites by Hilton Denver Central Park,261,8.9,2 queen beds
DEN,"Holiday Inn Express and Suites Denver East Peoria Street, an IHG Hotel",174,8.2,2 queen beds
DEN,"Holiday Inn Express Denver Downtown, an IHG Hotel",200,6.8,"2 beds (1 sofa bed, 1 queen)"
DEN,Comfort Suites Near Denver Downtown,218,7.7,"Private suite3 beds (1 sofa bed, 2 queens)"
LV,Alexis Park All Suite Resort,273,7.7,"2 beds (1 sofa bed, 1 queen)"
LV,"Holiday Inn Express & Suites Las Vegas SW Springvalley, an IHG Hotel",310,8.2,Multiple bed types
LV,Downtown Grand Hotel & Casino,272,7.9,2 queen beds
LV,"Holiday Inn Express Las Vegas-Nellis, an IHG Hotel",273,6.4,Multiple bed types
LV,Silver Sevens Hotel & Casino,180,6.4,2 queen beds
LV,Sonesta Simply Suites Las Vegas Convention Center,241,7.1,1 queen bed
LV,Oasis at Gold Spike,203,6.8,1 queen bed
LV,Ellis Island Hotel Casino & Brewery,240,7.7,2 queen beds
LV,Hampton Inn Las Vegas/North Speedway,228,8.5,2 queen beds
LV,"Holiday Inn Express Las Vegas Stadium Area, an IHG Hotel",303,8.0,2 queen beds
LV,La Quinta by Wyndham Las Vegas Airport South,286,8.3,2 queen beds
LV,Residence Inn by Marriott Las Vegas Convention Center,398,8.7,"Private suite2 beds (1 sofa bed, 1 queen)"
LV,Comfort Inn & Suites Henderson - Las Vegas,272,8.1,2 queen beds
LV,Downtowner Boutique Hotel,178,7.0,1 queen bed
LV,Best Western Plus North Las Vegas Inn & Suites,270,7.9,2 queen beds
LV,Hilton Garden Inn Las Vegas City Center,351,8.2,2 queen beds
LV,Aloft Henderson,264,8.8,2 queen beds
LV,Best Western Plus Henderson Hotel,255,8.4,2 queen beds
LV,Golden Gate Casino Hotel,188,6.6,1 queen bed
LV,Best Western Plus Las Vegas South Henderson,283,8.2,2 queen beds
LV,Hampton Inn Tropicana,374,8.5,2 queen beds
LV,Comfort Inn & Suites Las Vegas - Nellis,246,7.7,2 queen beds
LV,Hampton Inn & Suites Las Vegas Convention Center - No Resort Fee,382,8.7,2 queen beds
LV,The Carriage House,473,8.8,2 queen beds
LV,Best Western McCarran Inn,347,7.6,2 queen beds
LV,Courtyard by Marriott Las Vegas Convention Center,407,8.5,1 queen bed
LV,Hampton Inn Las Vegas/Summerlin,327,8.7,2 queen beds
BUF,Lenox Hotel and Suites,358,7.2,1 queen bed
BUF,Garden Place Hotel,458,7.5,1 queen bed
BUF,Hampton Inn & Suites Buffalo/Downtown,858,8.0,2 queen beds
BUF,Best Western On The Avenue,478,8.2,2 queen beds
BUF,Comfort Inn & Suites Buffalo Airport,353,7.8,1 queen bed
BUF,Wyndham Garden Buffalo Downtown,534,8.3,2 queen beds
BUF,"Staybridge Suites Buffalo, an IHG Hotel",662,8.5,"Private suite2 beds (1 sofa bed, 1 queen)"
BUF,Best Western Buffalo Inn & Suites,338,8.3,1 queen bed
MIA,Oceanside Hotel and Suites,198,6.5,1 queen bed
MIA,Hilton Garden Inn Miami South Beach,853,7.5,2 queen beds
MIA,Seaside All Suites Hotel,230,6.8,Entire studio•1 bathroom•205 ft²1 queen bed
MIA,Beachside All Suites Hotel,198,6.2,Entire studio•1 bathroom•1 kitchen•549 ft²Multiple bed types
MIA,Waterside Hotel and Suites,258,7.3,Entire studio•1 bathroom•398 ft²1 queen bed
MIA,Agave on the Beach by Renzzi,444,8.0,Entire studio•1 bathroom•1 kitchen•323 ft²1 queen bed
MIA,Greenview Hotel By Lowkl,447,7.4,1 queen bed
MIA,Hotel Belleza,474,8.0,Private suite1 queen bed
MIA,President Hotel,596,7.4,1 queen bed
MIA,Casa Ocean,618,8.4,1 queen bed
MIA,"The One50 Hotel, Best Western Signature Collection",458,7.4,1 queen bed
MIA,Henrosa Hotel,674,7.9,1 queen bed
MIA,Tropics Hotel Miami Beach,579,8.2,Entire apartment•1 bedroom•1 bathroom•280 ft²1 queen bed
MIA,Hotel Ocean,876,8.1,1 queen bed
MIA,Ocean Reef Suites,687,8.0,"2 beds (1 sofa bed, 1 queen)"
MIA,Costa Norte Boutique Hotel,347,7.2,1 queen bed
MIA,Aloha Fridays,627,8.6,"Entire studio•1 bathroom•377 ft²2 beds (1 sofa bed, 1 queen)"
MIA,Ocean Spray Hotel,407,7.3,"Private suite3 beds (1 queen, 2 futons)"
MIA,President Villa,596,7.6,1 queen bed
MIA,Crystal Beach Suites Miami Oceanfront Hotel,634,7.4,"Private suite•1 bedroom•1 living room•1 bathroom•441 ft²2 beds (1 sofa bed, 1 queen)"
MIA,Lorraine Hotel,802,7.7,2 queen beds
MIA,Park Royal Miami Beach,731,8.4,"Private suite•1 bedroom•1 living room•1 bathroom•452 ft²2 beds (1 sofa bed, 1 queen)"
MIA,Tradewinds Apartment Hotel Miami Beach,644,7.0,"Entire apartment•1 bedroom•1 living room•1 bathroom•1 kitchen•452 ft²2 beds (1 sofa bed, 1 queen)"
MIA,Majestic Hotel South Beach,577,6.3,1 queen bed
MIA,Lincoln Arms Suites,740,8.1,"2 beds (1 sofa bed, 1 queen)"
NYJ,"The Historic Blue Angel Hotel Lexington Ave, Ascend Hotel Collection",785,8.7,1 queen bed
NYJ,Sonder Battery Park,880,8.6,Entire studio•1 bathroom•1 kitchen•463 ft²1 queen bed
NYJ,Pod Times Square,738,8.2,1 queen bed
NYJ,The Belvedere Hotel,978,7.9,1 queen bed
NYJ,Pod 39,703,8.2,1 queen bed
NYJ,Wingate by Wyndham New York Midtown South/5th Ave,908,8.2,1 queen bed
NYJ,"U Hotel Fifth Avenue, Empire State Building",882,7.8,1 queen bed
NYJ,Pod 51,693,7.8,1 queen bed
NYJ,Best Western Premier Herald Square,883,7.6,1 queen bed
NYJ,New York Hilton Midtown,1223,7.4,1 queen bed
NYJ,Motto By Hilton New York City Times Square,998,8.1,1 queen bed
NYJ,Hilton Garden Inn New York - Times Square Central,1008,7.6,1 queen bed
NYJ,Hampton Inn Manhattan/Downtown- Financial District,783,7.6,1 queen bed
NYJ,Hotel Richland LES,731,8.1,1 queen bed
NYJ,Madison LES Hotel,668,7.3,1 queen bed
NYJ,Hotel Moca NYC,362,4.9,1 queen bed
NYJ,Hampton Inn Manhattan Chelsea,902,7.6,1 queen bed
NYJ,"Candlewood Suites NYC -Times Square, an IHG Hotel",988,7.7,Entire studio•1 bathroom•1 kitchen•248 ft²1 queen bed
NYJ,Sonder City Hall Park,968,8.9,Entire studio•1 bathroom•1 kitchen•441 ft²1 queen bed
NYJ,JG Sohotel,884,7.2,1 queen bed
NYJ,Solita Soho Hotel,678,7.8,1 queen bed
NYJ,The Hotel at Fifth Avenue,1150,7.6,1 queen bed
NYJ,Night Hotel Broadway,667,6.3,1 queen bed
NYJ,BeHome by LuxUrban,700,6.6,1 queen bed
NYJ,Chelsea Inn,570,6.8,1 queen bed
NE,The Revolution Hotel,208,8.3,1 queen bed
NE,Hampton Inn Boston Seaport District,463,8.6,2 queen beds
NE,Hampton Inn Boston Logan Airport,250,7.7,2 queen beds
NE,Hyatt Place Boston/Seaport District,398,8.8,2 queen beds
NE,"Holiday Inn Express Boston, an IHG Hotel",259,8.0,1 queen bed
NE,Courtyard Boston-South Boston,239,8.0,2 queen beds
NE,Hilton Garden Inn Boston Logan Airport,290,8.5,2 queen beds
NE,The Verb Hotel,610,9.3,2 queen beds
NE,Hampton Inn & Suites Boston Crosstown Center,318,7.3,2 queen beds
NE,Charlesmark Hotel,338,8.1,1 queen bed
NE,Courtyard Boston Copley Square,634,8.0,2 queen beds
NE,Sonder The Hancock,581,8.0,Entire apartment•1 bedroom•1 living room•1 bathroom•1 kitchen•463 ft²1 queen bed
NE,Inn at St. Botolph,349,8.7,1 queen bed
NE,Newbury Guest House,478,8.9,1 queen bed
NE,J Miller Flats by Thatch,533,8.6,Entire apartment•1 bedroom•1 living room•1 bathroom•1 kitchen•355 ft²1 queen bed
NE,304 Newbury Street by Thatch,564,8.4,"Entire apartment•1 bedroom•1 living room•1 bathroom•1 kitchen•452 ft²2 beds (1 sofa bed, 1 queen)"
NE,The Inn at Longwood Medical,533,7.9,1 queen bed
NE,Courtyard by Marriott Boston Logan Airport,338,7.6,1 queen bed
HOU,Drury Inn & Suites Houston Galleria,211,8.9,2 queen beds
HOU,"Holiday Inn Express and Suites Houston North - IAH Area, an IHG Hotel",169,8.1,2 queen beds
HOU,Hilton Garden Inn Houston/Galleria Area,222,8.3,2 queen beds
HOU,Hilton Garden Inn Houston Energy Corridor,217,8.4,2 queen beds
HOU,Comfort Suites near Texas Medical Center - NRG Stadium,203,8.3,1 queen bed
HOU,"Holiday Inn Express & Suites Houston - North I45 Spring, an IHG Hotel",178,8.5,2 queen beds
HOU,La Quinta by Wyndham Houston Energy Corridor,149,7.3,2 queen beds
HOU,Aloft Houston by the Galleria,238,7.4,2 queen beds
HOU,"Holiday Inn Express & Suites - Houston Westchase - Westheimer, an IHG Hotel",207,7.9,2 queen beds
HOU,Homewood Suites by Hilton Houston-Westchase,184,8.0,Private suite1 queen bed
HOU,TownePlace Suites by Marriott Houston Hobby Airport,183,8.4,1 queen bed
HOU,Best Western Galleria Inn & Suites,181,7.6,2 queen beds
HOU,SpringHill Suites by Marriott Houston Downtown/Convention Center,207,8.1,Entire studio•1 bathroom•301 ft²1 queen bed
HOU,"Holiday Inn Express Hotel & Suites Houston-Downtown Convention Center, an IHG Hotel",244,7.5,1 queen bed
HOU,Baymont by Wyndham Houston/Westchase,145,7.0,"2 beds (1 sofa bed, 1 queen)"
HOU,"Holiday Inn Express & Suites Houston S - Medical Ctr Area, an IHG Hotel",260,8.9,Multiple bed types
HOU,Home2 Suites by Hilton Houston Energy Corridor,217,8.6,2 queen beds
HOU,Residence Inn Houston Downtown/Convention Center,185,8.2,"2 beds (1 sofa bed, 1 queen)"
HOU,"Holiday Inn Houston West - Westway Park, an IHG Hotel",165,7.0,2 queen beds
HOU,Sonesta Simply Suites Houston CityCentre I-10 West,166,7.9,1 queen bed
HOU,Hilton Garden Inn Houston/Bush Intercontinental Airport,184,7.3,2 queen beds
HOU,Comfort Inn & Suites Houston I-45 North - IAH,149,6.5,2 queen beds
HOU,Sheraton Houston Brookhollow,198,7.3,1 queen bed
HOU,Hyatt Place Houston- Northwest/Cy-Fair,192,7.9,"3 beds (1 sofa bed, 2 queens)"
HOU,Residence Inn Houston by The Galleria,185,7.6,"2 beds (1 sofa bed, 1 queen)"
HOU,SpringHill Suites Houston Medical Center / NRG Park,228,8.6,"Private suite3 beds (1 sofa bed, 2 queens)"
IND,Hyatt House Indianapolis Downtown,219,8.5,2 queen beds
IND,Residence Inn Indianapolis Downtown on the Canal,268,8.2,Entire studio•1 bathroom•1 kitchen•495 ft²1 queen bed
IND,Hyatt Place Indianapolis Downtown,240,8.3,2 queen beds
IND,Courtyard Indianapolis Northwest,160,8.5,2 queen beds
IND,"Staybridge Suites Indianapolis Downtown-Convention Center, an IHG Hotel",194,8.7,"Private suite2 beds (1 sofa bed, 1 queen)"
IND,Drury Plaza Hotel Indianapolis Carmel,231,9.2,2 queen beds
IND,Drury Inn & Suites Indianapolis Northeast,215,8.9,2 queen beds
IND,The Landing Apartments by Barsala,319,N/A,1 queen bed
IND,Sheraton Indianapolis Hotel at Keystone Crossing,217,8.5,2 queen beds
IND,Hampton Inn Indianapolis Northwest - Park 100,178,8.1,2 queen beds
IND,SpringHill Suites by Marriott Indianapolis Keystone,236,9.2,"Private suite3 beds (1 sofa bed, 2 queens)"
IND,Hilton Garden Inn Indianapolis Downtown,277,8.2,2 queen beds
IND,"Holiday Inn - Indianapolis Downtown, an IHG Hotel",231,7.6,2 queen beds
IND,Sleep Inn & Suites And Conference Center Downtown,194,7.7,2 queen beds
IND,Courtyard Indianapolis at the Capitol,202,8.1,2 queen beds
IND,Homewood Suites by Hilton Indianapolis Downtown,254,8.9,Private suite•2 bedrooms•570 ft²2 queen beds
IND,"Country Inn & Suites by Radisson, Indianapolis Airport South, IN",178,8.2,2 queen beds
IND,"Tru By Hilton Indianapolis Downtown, In",233,8.4,2 queen beds
IND,Home2 Suites By Hilton Indianapolis North At Intech Park,224,8.9,Private suite2 queen beds
IND,Embassy Suites by Hilton Indianapolis North,243,7.8,Private suite•2 bedrooms•452 ft²2 queen beds
IND,Hilton Garden Inn Indianapolis Northwest,197,7.5,2 queen beds
IND,Hampton Inn Indianapolis Downtown IUPUI,224,8.4,2 queen beds
IND,Hilton Indianapolis Hotel & Suites,360,8.4,2 queen beds
IND,Hampton Inn Indianapolis Downtown Across from Circle Centre,243,8.2,"2 beds (1 sofa bed, 1 queen)"
IND,SpringHill Suites Indianapolis Downtown,264,8.5,"Entire studio•1 bathroom•205 ft²3 beds (1 sofa bed, 2 queens)"
JAX,Hyatt Place Jacksonville St. Johns Town Center,273,8.8,"3 beds (1 sofa bed, 2 queens)"
JAX,Tru by Hilton Jacksonville West I 295,235,8.7,2 queen beds
JAX,Hyatt Regency Jacksonville Riverfront,320,8.5,2 queen beds
JAX,Hampton Inn & Suites Jacksonville Deerwood Park,261,8.9,2 queen beds
JAX,Embassy Suites by Hilton Jacksonville Baymeadows,296,8.2,Private suite•2 bedrooms•624 ft²2 queen beds
JAX,"Holiday Inn Express Jacksonville East, an IHG Hotel",196,8.3,1 queen bed
JAX,SureStay Hotel by Best Western Jacksonville South,142,6.4,2 queen beds
JAX,Hampton Inn & Suites Jacksonville-Airport,189,8.2,2 queen beds
JAX,"Holiday Inn Jacksonville E 295 Baymeadows, an IHG Hotel",232,8.3,2 queen beds
JAX,Hilton Garden Inn Jacksonville Downtown Southbank,266,7.7,2 queen beds
JAX,SpringHill Suites by Marriott Jacksonville North I-95 Area,196,7.9,"Entire studio•1 bathroom•431 ft²3 beds (1 sofa bed, 2 queens)"
JAX,Southbank Hotel by Marriott Jacksonville Riverwalk,250,7.9,1 queen bed
JAX,"Tru By Hilton Jacksonville South Mandarin, Fl",243,8.9,2 queen beds
JAX,"Country Inn & Suites by Radisson, Jacksonville, FL",192,8.0,2 queen beds
JAX,Springhill Suites Jacksonville,235,8.5,"Private suite3 beds (2 fulls, 1 sofa bed)"
JAX,Ramada by Wyndham Jacksonville Hotel & Conference Center,162,6.3,2 queen beds
JAX,Sonesta Simply Suites Jacksonville,168,7.4,1 queen bed
JAX,Hilton Garden Inn Jacksonville Airport,205,8.1,2 queen beds
JAX,"Holiday Inn Express Hotel & Suites Jacksonville-South, an IHG Hotel",205,8.4,2 queen beds
JAX,Hampton Inn Jacksonville - I-95 Central,273,7.0,2 queen beds
JAX,Microtel Inn & Suites by Wyndham Jacksonville Airport,166,7.1,1 queen bed
JAX,Home2 Suites By Hilton Jacksonville Airport,247,8.4,1 queen bed
JAX,Comfort Suites West Jacksonville,229,7.0,2 queen beds
JAX,"Holiday Inn Express & Suites Jacksonville - Town Center, an IHG Hotel",259,9.1,2 queen beds
JAX,Comfort Inn & Suites Jacksonville - Orange Park Near Naval Air Station,241,9.2,2 queen beds
TEN,Hayes Street Hotel Nashville,218,7.7,2 queen beds
TEN,"Home2 Suites by Hilton Nashville Vanderbilt, TN",253,8.4,1 queen bed
TEN,Locale Lofts The Gulch - Nashville,262,7.9,Entire studio•1 bathroom•1 kitchen•538 ft²1 queen bed
TEN,"Holiday Inn Nashville Vanderbilt, an IHG Hotel",282,8.4,1 queen bed
TEN,Courtyard by Marriott Nashville Vanderbilt West End,227,7.5,2 queen beds
TEN,Club Hotel Nashville Inn & Suites,198,8.3,2 queen beds
TEN,Hilton Garden Inn Nashville Vanderbilt,268,8.0,2 queen beds
TEN,Hampton Inn & Suites Nashville-Vanderbilt-Elliston Place,228,7.2,2 queen beds
TEN,GLō Best Western Nashville,207,7.8,2 queen beds
TEN,"The Capitol Hotel Downtown, Ascend Hotel Collection",326,6.8,2 queen beds
TEN,Cambria Hotel Nashville Airport,203,9.2,2 queen beds
TEN,Best Western Plus Executive Residency Nashville,180,7.3,2 queen beds
TEN,"Country Inn & Suites by Radisson, Nashville Airport East, TN",156,7.9,2 queen beds
TEN,Alexis Inn and Suites Hotel,183,7.7,2 queen beds
TEN,SpringHill Suites Nashville MetroCenter,242,7.8,"3 beds (1 sofa bed, 2 queens)"
TEN,Hampton Inn & Suites Nashville-Downtown,436,8.3,2 queen beds
TEN,Best Western Plus Sunrise Inn,170,7.2,2 queen beds
TEN,Fairfield Inn & Suites Nashville Near Vanderbilt,323,8.7,2 queen beds
TEN,DoubleTree Suites by Hilton Nashville Airport,202,7.7,"Private suite•2 bedrooms•1 living room•452 ft²3 beds (1 sofa bed, 2 queens)"
TEN,Aloft Nashville West End,318,7.6,2 queen beds
TEN,Hotel Indigo Nashville - The Countrypolitan,478,8.6,Multiple bed types
TEN,Hilton Garden Inn Nashville Downtown/Convention Center,429,8.4,2 queen beds
TEN,Best Western Plus Nashville Airport Hotel - BNA,202,8.3,2 queen beds
TEN,Home2 Suites By Hilton Nashville Downtown-Metrocenter,298,8.9,1 queen bed
TEN,Drury Plaza Hotel Nashville Downtown,567,9.4,2 queen beds
PIT,Comfort Inn & Suites Pittsburgh South,202,8.1,2 queen beds
PIT,"Staybridge Suites Pittsburgh Airport, an IHG Hotel",279,8.9,Entire studio•1 bedroom•1 bathroom•355 ft²2 queen beds
PIT,SpringHill Suites by Marriott Pittsburgh North Shore,249,8.1,"Entire studio•1 bathroom•420 ft²2 beds (1 sofa bed, 1 queen)"
PIT,Drury Plaza Hotel Pittsburgh Downtown,242,9.1,2 queen beds
PIT,Sheraton Pittsburgh Hotel at Station Square,331,8.2,2 queen beds
PIT,Drury Inn & Suites Pittsburgh Airport Settlers Ridge,230,9.3,2 queen beds
PIT,The Priory Hotel,318,9.0,1 queen bed
PIT,Hampton Inn Pittsburgh Greentree,210,7.3,1 queen bed
PIT,Hilton Garden Inn Pittsburgh University Place,282,7.9,1 queen bed
PIT,Residence Inn by Marriott Pittsburgh Oakland/University Place,338,8.7,"Private suite•1 bedroom•1 living room•1 bathroom•495 ft²2 beds (1 sofa bed, 1 queen)"
PIT,Hyatt Place Pittsburgh North Shore,358,8.0,2 queen beds
PIT,Hampton Inn Pittsburgh University Medical Center,261,7.4,1 queen bed
PIT,Hampton Inn & Suites Pittsburgh Downtown,337,8.8,2 queen beds
PIT,SpringHill Suites Pittsburgh Southside Works,277,8.2,Entire studio•1 bathroom•140 ft²1 queen bed
PIT,SpringHill Suites by Marriott Pittsburgh Bakery Square,294,8.4,1 queen bed
PIT,AC Hotel by Marriott Pittsburgh Downtown,317,8.4,2 queen beds
PIT,Hilton Garden Inn Pittsburgh Downtown,341,8.2,2 queen beds
PIT,DoubleTree by Hilton Hotel & Suites Pittsburgh Downtown,447,7.9,"Private suite•1 bedroom•1 living room•603 ft²2 beds (1 sofa bed, 1 queen)"
PIT,Hyatt House Pittsburgh Bloomfield Shadyside,366,8.4,Private suite2 queen beds
PIT,"The Oaklander Hotel, Autograph Collection",458,8.7,2 queen beds
PIT,McKnight Hotel,205,6.6,2 queen beds
PIT,Stay Pittsburgh,301,6.7,Entire apartment•2 bedrooms•1 living room•1 bathroom•797 ft²2 queen beds
BAL,"Candlewood Suites Baltimore - Inner Harbor, an IHG Hotel",173,7.7,Private suite1 queen bed
BAL,"Staybridge Suites Baltimore - Inner Harbor, an IHG Hotel",223,8.6,Private suite1 queen bed
BAL,Hampton Inn Baltimore-Downtown-Convention Center,206,8.5,2 queen beds
BAL,Tru By Hilton Baltimore Harbor East,205,8.6,2 queen beds
BAL,SpringHill Suites by Marriott Baltimore Downtown/Inner Harbor,228,8.0,"Private suite2 beds (1 sofa bed, 1 queen)"
BAL,Hyatt Place Baltimore Inner Harbor,328,7.8,"3 beds (1 sofa bed, 2 queens)"
BAL,La Quinta by Wyndham Baltimore N / White Marsh,167,6.8,1 queen bed
BAL,Days Inn by Wyndham Baltimore Inner Harbor,189,6.5,1 queen bed
BAL,Courtyard Baltimore Downtown/McHenry Row,297,8.5,2 queen beds
BAL,"The Inn at Henderson's Wharf, Ascend Hotel Collection",341,8.6,2 queen beds
BAL,La Quinta by Wyndham Inner Harbor Downtown,177,5.2,1 queen bed
BAL,Hampton Inn & Suites Baltimore/Woodlawn,263,8.3,2 queen beds
BAL,Best Western Plus Hotel & Conference Center,255,7.3,2 queen beds
BAL,"Hotel Brexton, Trademark Collection by Wyndham",256,7.2,1 queen bed
BAL,Hampton Inn Baltimore Bayview Campus,288,8.5,2 queen beds
BAL,Comfort Inn & Suites Baltimore Inner Harbor,224,5.4,1 queen bed
BAL,Fairfield Inn & Suites White Marsh,194,8.2,1 queen bed
BAL,Residence Inn Baltimore White Marsh,258,8.1,Entire studio•1 bathroom•1 kitchen•463 ft²1 queen bed
BAL,"Holiday Inn Express Baltimore At The Stadiums, an IHG Hotel",198,4.6,2 queen beds
CIN,"Tru By Hilton Sharonville, OH",181,8.9,2 queen beds
CIN,"Voco The Clair Cincinnati Downtown, an IHG Hotel",354,8.6,2 queen beds
CIN,Fairfield Inn & Suites by Marriott Cincinnati Uptown/University Area,243,8.6,2 queen beds
CIN,Hilton Garden Inn Cincinnati Midtown,290,8.3,2 queen beds
CIN,"Hampton Inn & Suites - Cincinnati/Kenwood, OH",257,8.8,2 queen beds
CIN,Hampton Inn & Suites Cincinnati Midtown Rookwood,290,9.0,2 queen beds
CIN,Hampton Inn & Suites Cincinnati / Uptown - University Area,238,8.0,2 queen beds
CIN,Quality Inn & Suites,170,6.6,2 queen beds
